estado,municipio,businesses,employees,Payroll,expenditures,income,payroll_employee_day,profits_biz_day,sales_employee_day,employees_unit
Oaxaca,San Juan Bautista Jayacatlan,26,117,,4.123994323,5.923215463,,192.2244808,140.6271477,4.5
Oaxaca,San Juan Bautista Lo de Soto,34,182,,7.262992627,10.71295182,,281.8594113,163.5065907,5.352941176
Oaxaca,San Juan Bautista Suchitepec,5,20,,0.656664013,0.861916403,,114.0291055,119.7106115,4
Oaxaca,San Juan Bautista Tlachichilco,15,79,0.050870789,3.211159184,3.856977511,1.788705646,110.17547,135.6180559,5.266666667
Oaxaca,San Juan Bautista Tlacoatzintepec,11,56,0.115307121,8.533024124,10.74050166,5.719599245,528.3258624,532.7629792,5.090909091
Oaxaca,San Juan Bautista Tuxtepec,2181,18639,849.4946898,16556.36873,21375.10567,126.6005404,5055.329169,3185.540723,8.54607978
Oaxaca,San Juan Bautista Valle Nacional,169,1022,11.93089561,368.9585822,547.2421377,32.42796155,2734.264627,1487.394373,6.047337278
Oaxaca,San Juan Cacahuatepec,106,468,11.65619336,197.2156865,260.9166572,69.1844335,1363.856849,1548.650625,4.41509434
Oaxaca,San Juan Chicomezuchil,7,29,0.040696631,2.738505417,3.333530563,3.898144718,219.9716331,319.3036938,4.142857143
Oaxaca,San Juan Chilateca,21,100,0.172960681,4.76622616,7.540784603,4.804463365,344.126688,209.466239,4.761904762
Oaxaca,San Juan Cieneguilla,12,41,,3.665772732,6.777260483,,720.2517943,459.1639894,3.416666667
Oaxaca,San Juan Coatzospam,24,151,,5.029613374,7.304643122,,263.3136283,134.3753334,6.291666667
Oaxaca,San Juan Colorado,73,375,0.939413896,24.03318127,34.70492621,6.958621449,370.3322319,257.0735275,5.136986301
Oaxaca,San Juan Comaltepec,8,46,,3.517842927,4.081311917,,195.648955,246.4560336,5.75
Oaxaca,San Juan Cotzocon,150,821,16.4821355,205.2580167,260.6018019,55.76578528,719.6601806,881.722161,5.473333333
Oaxaca,San Juan de los Cues,22,109,,9.294321414,12.57059813,,413.6713028,320.3516344,4.954545455
Oaxaca,San Juan del Estado,43,174,0.403574923,25.77947457,39.86855325,6.442766965,884.0764698,636.4711566,4.046511628
Oaxaca,San Juan del Rio,33,157,,13.35697899,15.16815441,,152.4558439,268.3679125,4.757575758
Oaxaca,San Juan Diuxi,20,62,,9.460291439,14.4912155,,698.7394535,649.2480065,3.1
Oaxaca,San Juan Evangelista Analco,5,12,0.115307121,3.258063757,3.620836031,26.69146314,137.4806407,838.1564885,2.4
Oaxaca,San Juan Guelavia,92,354,,39.54777058,55.43814818,,479.7819323,435.0137177,3.847826087
Oaxaca,San Juan Guichicovi,71,359,2.445189237,38.06125644,57.19740221,18.91975578,653.0108188,442.5673337,5.056338028
Oaxaca,San Juan Ihualtepec,10,44,0.047479403,2.309148177,3.404373007,2.997437037,291.0403964,214.9225383,4.4
Oaxaca,San Juan Juquila Mixes,44,251,,38.21279429,48.30667548,,637.2399738,534.6024289,5.704545455
Oaxaca,San Juan Juquila Vijanos,13,71,,5.173935135,5.94289392,,164.3074326,232.5075868,5.461538462
Oaxaca,San Juan Lachao,37,218,0.891934493,21.40291717,27.67184579,11.36511841,403.6782381,352.5974235,5.891891892
Oaxaca,San Juan Lachigalla,6,23,,2.904475442,4.152154361,,577.6291293,501.467918,3.833333333
Oaxaca,San Juan Lajarcia,5,48,,2.803450209,3.546057895,,412.5598255,205.2116837,9.6
Oaxaca,San Juan Lalana,6,23,0.122089893,1.984424215,2.133144705,14.74515611,12.32898028,257.6261721,3.833333333
Oaxaca,San Juan Mazatlan,17,67,0.156003752,8.103666885,10.74050166,6.467817232,405.3645463,445.2944304,3.941176471
Oaxaca,San Juan Mixtepec -Dto. 08 -,93,359,1.190376453,38.38598041,47.36998094,9.210588461,232.7844707,366.5272434,3.860215054
Oaxaca,San Juan Mixtepec -Dto. 26 -,6,31,,2.161218372,2.270893902,,50.77570808,203.4851166,5.166666667
Oaxaca,San Juan Ñumi,5,25,,6.678489494,7.639176886,,533.7152177,848.7974318,5
Oaxaca,San Juan Ozolotepec,12,65,,4.777050292,5.506032181,,168.7458077,235.3005206,5.416666667
Oaxaca,San Juan Petlapa,4,41,,4.105954103,4.699215457,,411.9870514,318.375031,10.25
Oaxaca,San Juan Quiahije,35,281,,21.41734935,36.75148571,,1216.99495,363.3005705,8.028571429
Oaxaca,San Juan Quiotepec,25,115,,8.630441313,11.48828301,,317.5379668,277.4947588,4.6
Oaxaca,San Juan Sayultepec,6,27,,0.667488145,0.861916403,,90.01308235,88.67452705,4.5
Oaxaca,San Juan Tabaa,13,67,0.078001876,13.7105673,16.86050169,3.233908616,656.3958356,699.0257749,5.153846154
Oaxaca,San Juan Tamazola,8,25,,2.388525146,2.70775564,,110.8439216,300.8617378,3.125
Oaxaca,San Juan Teita,16,67,,1.757117441,2.609363357,,147.9593603,108.1825604,4.1875
Oaxaca,San Juan Teitipac,51,197,,16.10991658,25.18055318,,494.0433876,355.0557414,3.862745098
Oaxaca,San Juan Tepeuxila,4,16,,3.900295593,5.56113186,,1153.358518,965.4742812,4
Oaxaca,San Juan Teposcolula,7,41,0.037305245,3.106525907,5.813016106,2.52745562,1059.200378,393.8357795,5.857142857
Oaxaca,San Juan Yaee,13,44,0.037305245,2.074625316,2.70775564,2.355129101,127.3130512,170.9441692,3.384615385
Oaxaca,San Juan Yatzona,9,56,,3.254455713,4.70708684,,448.3429405,233.4864504,6.222222222
Oaxaca,San Juan Yucuita,8,37,0.040696631,2.089057492,3.140681687,3.055302617,351.0165155,235.7869135,4.625
Oaxaca,San Lorenzo,18,94,0.098350191,5.556387802,8.642778177,2.906329528,461.1173124,255.4012464,5.222222222
Oaxaca,San Lorenzo Albarradas,33,176,0.094958805,8.998461804,11.4961544,1.498718519,202.2503188,181.4418308,5.333333333
Oaxaca,San Lorenzo Cacaotepec,236,2040,220.6503497,1442.972264,2232.02895,300.4498226,6690.281734,3039.255106,8.644067797
Oaxaca,San Lorenzo Cuaunecuiltitla,13,60,,1.64887612,1.774996793,,26.94886171,82.17577746,4.615384615
Oaxaca,San Lorenzo Texmelucan,17,102,0.037305245,9.831919974,12.29116405,1.015938043,395.7416386,334.7266897,6
Oaxaca,San Lorenzo Victoria,17,69,,2.774585857,4.337131854,,255.3179734,174.6027316,4.058823529
Oaxaca,San Lucas Camotlan,37,184,,17.65776747,23.92113195,,470.2225586,361.1281997,4.972972973
Oaxaca,San Lucas Ojitlan,110,695,10.76425886,207.8738486,292.2290175,43.02261736,1858.356315,1167.981685,6.318181818
Oaxaca,San Lucas Quiavini,22,115,0.061044946,3.994104738,4.644115778,1.474515611,74.36440579,112.1767096,5.227272727
Oaxaca,San Lucas Zoquiapam,21,56,,1.764333529,2.959639886,,158.1093064,146.807534,2.666666667
Oaxaca,San Luis Amatlan,12,67,,2.608615832,3.994726708,,320.8589991,165.6188519,5.583333333
Oaxaca,San Marcial Ozolotepec,25,102,,10.27570939,16.77391648,,722.0230101,456.8060044,4.08
Oaxaca,San Marcos Arteaga,38,146,0.122089893,28.95094527,35.14965934,2.322867058,444.1976731,668.7530315,3.842105263
Oaxaca,San Martin de los Cansecos,6,16,,1.082413208,1.133479105,,23.641619,196.7845669,2.666666667
Oaxaca,San Martin Huamelulpam,6,92,11.60193118,118.1057132,160.544721,350.2998545,14276.42439,4847.364766,15.33333333
Oaxaca,San Martin Itunyoso,7,44,,1.38909695,1.956038595,,224.976843,123.487285,6.285714286
Oaxaca,San Martin Lachila,21,79,,3.579179675,4.79760774,,161.1677335,168.6922553,3.761904762
Oaxaca,San Martin Peras,119,516,0.390009379,82.34638883,102.6034732,2.099533694,463.7505826,552.3442785,4.336134454
Oaxaca,San Martin Tilcajete,30,130,0.054262174,7.060942161,9.752643134,1.159448173,244.2072962,208.3898106,4.333333333
Oaxaca,San Martin Toxpalan,29,144,3.937399036,71.24443736,91.8669072,75.9529135,1598.186859,1772.123981,4.965517241
Oaxaca,San Martin Zacatepec,20,86,0.037305245,3.240023536,3.750713845,1.204949772,65.74792546,121.147088,4.3
Oaxaca,San Mateo Cajonos,10,48,0.098350191,3.961632342,6.765453409,5.691561993,751.5196878,391.5192945,4.8
Oaxaca,San Mateo del Mar,108,604,1.14289705,90.83972447,141.4526824,5.256149053,1272.378108,650.5366187,5.592592593
Oaxaca,San Mateo Etlatongo,11,65,,1.324152158,1.586083609,,66.14430582,67.78135081,5.909090909
Oaxaca,San Mateo Nejapam,22,102,,7.883576199,10.74443735,,361.2198424,292.604503,4.636363636
Oaxaca,San Mateo Peñasco,38,161,,11.49522827,15.54204509,,295.8199431,268.1512266,4.236842105
Oaxaca,San Mateo Piñas,22,96,0.081393262,12.59928974,14.61322194,2.355129101,244.0074408,422.8362829,4.363636364
Oaxaca,San Mateo Rio Hondo,13,71,,9.077838772,10.73263028,,353.5879284,419.8994631,5.461538462
Oaxaca,San Mateo Sindihui,38,107,,11.93901769,14.41250168,,180.8102333,374.156326,2.815789474
Oaxaca,San Mateo Tlapiltepec,5,29,,0.959739711,1.180707401,,122.7598278,113.0945787,5.8
Oaxaca,San Mateo Yoloxochitlan,77,384,0.763061829,17.94280295,22.20517053,5.51983383,126.2375812,160.6276803,4.987012987
Oaxaca,San Mateo Yucutindo,11,50,,5.087342078,8.44599361,,848.1443263,469.2218672,4.545454545
Oaxaca,San Melchor Betaza,12,88,0.732539355,9.557708628,15.74670104,23.12308572,1263.067837,497.0549571,7.333333333
Oaxaca,San Miguel Achiutla,20,75,0.122089893,8.045938181,10.11079105,4.521847873,269.8281907,374.4737424,3.75
Oaxaca,San Miguel Ahuehuetitlan,41,201,,14.52237721,19.58793579,,343.1950256,270.7011579,4.902439024
Oaxaca,San Miguel Aloapam,42,188,,14.63422657,20.47346634,,386.1931061,302.5039353,4.476190476
Oaxaca,San Miguel Amatitlan,23,102,0.284876416,6.10120245,7.32825727,7.758072332,113.7896624,199.5712764,4.434782609
Oaxaca,San Miguel Amatlan,5,25,1.312466345,13.71778339,24.73188437,145.8295939,5389.797016,2747.987152,5
Oaxaca,San Miguel Chicahua,8,35,,2.262243605,2.747112554,,168.3572738,218.0248058,4.375
Oaxaca,San Miguel Chimalapa,25,125,,4.513663078,5.486353725,,108.0767385,121.9189717,5
Oaxaca,San Miguel Coatlan,31,178,,14.13992454,19.09991006,,444.4431468,298.0635153,5.741935484
Oaxaca,San Miguel del Puerto,19,94,,11.31121803,16.56532484,,768.1442711,489.5190555,4.947368421
Oaxaca,San Miguel del Rio,5,23,,1.464865875,2.526713839,,589.9155354,305.1586762,4.6
Oaxaca,San Miguel Ejutla,14,83,0.152612366,5.408457997,7.35580711,5.107508893,356.098561,246.1782835,5.928571429
Oaxaca,San Miguel el Grande,56,237,1.404033765,40.17917829,49.46376873,16.45609194,390.9006289,579.7441248,4.232142857
Oaxaca,San Miguel Huautla,12,56,,2.70603302,3.262688119,,128.8553469,161.8396884,4.666666667
Oaxaca,San Miguel Mixtepec,12,41,,4.261099996,6.226263696,,454.8990046,421.8335837,3.416666667
Oaxaca,San Miguel Panixtlahuaca,58,386,,43.2207594,55.01309352,,564.7669595,395.8915768,6.655172414
Oaxaca,San Miguel Peras,35,176,,14.24816586,20.4459165,,491.884971,322.6943892,5.028571429
Oaxaca,San Miguel Piedras,5,25,,1.638051988,2.259086828,,345.0193552,251.0096475,5
Oaxaca,San Miguel Quetzaltepec,74,342,0.379835221,74.67568723,93.38214837,3.085081395,687.9364082,758.4644929,4.621621622
Oaxaca,San Miguel Santa Flor,13,52,0.088176034,8.540240212,10.88612224,4.710258201,482.4158106,581.5236239,4
Oaxaca,San Miguel Soyaltepec,177,1274,18.70688465,391.0542438,491.2293786,40.78773036,1278.534999,1071.056555,7.197740113
Oaxaca,San Miguel Suchixtepec,39,178,0.186526225,10.3586944,12.27542128,2.91083372,123.2336649,191.5640025,4.564102564
Oaxaca,San Miguel Tecomatlan,3,18,,0.353588315,0.366019294,,11.51016641,56.48445901,6
Oaxaca,San Miguel Tenango,6,31,,1.764333529,2.35354342,,272.7823567,210.8909874,5.166666667
Oaxaca,San Miguel Tequixtepec,14,54,0.156003752,3.853391021,5.053427677,8.024884343,207.1493859,259.9499834,3.857142857
Oaxaca,San Miguel Tilquiapam,25,157,,8.291285175,12.22425729,,436.9969022,216.2819762,6.28
Oaxaca,San Miguel Tlacamama,24,111,0.590101147,17.10212869,21.47313194,14.76729598,437.6044099,537.3656641,4.625
Oaxaca,San Miguel Tlacotepec,60,432,0.105132963,16.40216815,26.50294547,0.676009279,462.7613128,170.41503,7.2
Oaxaca,San Miguel Tulancingo,3,10,,0.360804403,0.523446948,,150.5949492,145.40193,3.333333333
Oaxaca,San Miguel Yotao,6,23,,0.894794919,1.220064315,,150.5876833,147.3507626,3.833333333
Oaxaca,San Nicolas,12,62,,2.399349278,3.246945353,,196.2027952,145.4724621,5.166666667
Oaxaca,San Nicolas Hidalgo,29,161,,4.910547921,6.139678487,,117.7328128,105.9295805,5.551724138
Oaxaca,San Pablo Coatlan,14,71,,6.635192966,8.485350524,,367.0947535,331.97772,5.071428571
Oaxaca,San Pablo Cuatro Venados,5,33,,1.114885604,1.570340844,,253.0306885,132.1835727,6.6
Oaxaca,San Pablo Etla,91,1501,118.09484,1590.072219,2127.465502,218.5484492,12799.09779,3937.126179,16.49450549
Oaxaca,San Pablo Huitzo,141,728,0.495142342,56.86277387,87.40776892,1.889279388,591.9986742,333.5156018,5.163120567
Oaxaca,San Pablo Huixtepec,300,1261,11.60532257,203.403482,285.8453262,25.5646369,655.8937181,629.6707334,4.203333333
Oaxaca,San Pablo Macuiltianguis,12,56,,6.130066802,11.35053382,,1208.441439,563.0225108,4.666666667
Oaxaca,San Pablo Tijaltepec,18,107,0.010174158,9.929337163,11.74410295,0.264126628,278.4863627,304.8832542,5.944444444
Oaxaca,San Pablo Villa de Mitla,504,2416,21.42677615,715.5220352,924.0098052,24.63527427,1030.979904,1062.373304,4.793650794
Oaxaca,San Pablo Yaganiza,25,125,0.061044946,11.87768094,19.11171714,1.356554362,796.9990279,424.7048252,5
Oaxaca,San Pedro Amuzgos,89,396,0.366269678,58.68122806,74.7860068,2.569231746,491.2143901,524.5932014,4.449438202
Oaxaca,San Pedro Apostol,34,138,,15.98724308,19.82014158,,313.1453016,398.9561509,4.058823529
Oaxaca,San Pedro Atoyac,35,205,0.657928866,19.59528711,33.69738923,8.915025279,1066.997877,456.6041901,5.857142857
Oaxaca,San Pedro Cajonos,24,115,,21.1106656,25.20416733,,473.7849216,608.7963122,4.791666667
Oaxaca,San Pedro Comitancillo,71,348,1.180202295,33.41409574,48.79863689,9.420516403,555.7253076,389.516578,4.901408451
Oaxaca,San Pedro Coxcaltepec Cantaros,0,8,,0.288643522,0.401440516,,#DIV/0!,139.3890682,#DIV/0!
Oaxaca,San Pedro el Alto,27,178,0.040696631,20.26277526,27.12084901,0.635090993,701.3762468,423.234223,6.592592593
Oaxaca,San Pedro Huamelula,52,197,0.213657312,28.6659098,48.20041181,3.012652454,1032.096405,679.6448366,3.788461538
Oaxaca,San Pedro Huilotepec,31,111,0.105132963,19.68188017,26.9437429,2.630955031,641.2840291,674.2678403,3.580645161
Oaxaca,San Pedro Ixcatlan,63,352,1.777086214,56.05096396,69.89000677,14.02372328,531.8323014,551.5309878,5.587301587
Oaxaca,San Pedro Ixtlahuaca,41,214,0.732539355,26.29542487,32.37499694,9.508558612,362.2650892,420.2362012,5.219512195
Oaxaca,San Pedro Jaltepetongo,8,60,,3.265279845,4.533916421,,440.4988112,209.903538,7.5
Oaxaca,San Pedro Jicayan,63,342,0.081393262,28.77054307,43.68223816,0.66108887,653.8933783,354.7940071,5.428571429
Oaxaca,San Pedro Jocotipac,15,73,,2.61583192,4.364681693,,323.8610692,166.0837783,4.866666667
Oaxaca,San Pedro Juchatengo,57,247,3.120075033,65.20096362,97.73895868,35.08856312,1433.621834,1099.178573,4.333333333
Oaxaca,San Pedro Martir,16,62,,2.395741234,3.006868182,,106.0984284,134.7163164,3.875
Oaxaca,San Pedro Martir Quiechapa,12,44,,2.009680523,3.034418021,,237.2077542,191.5667943,3.666666667
Oaxaca,San Pedro Martir Yucuxaco,11,39,0.023739701,2.291107957,3.794006449,1.690861918,373.5249472,270.2283796,3.545454545
Oaxaca,San Pedro Mixtepec -Dto. 22 -,1170,7256,255.0220459,5512.210911,7143.539533,97.62879988,3267.584465,2734.725106,6.201709402
Oaxaca,San Pedro Mixtepec -Dto. 26 -,14,86,0.196700382,3.261671801,3.88452735,6.353371527,84.55459664,125.4692297,6.142857143
Oaxaca,San Pedro Molinos,5,16,,1.190654529,1.519176856,,182.5124041,263.745982,3.2
Oaxaca,San Pedro Nopala,9,52,,1.724645045,2.070173644,,106.6446292,110.5861989,5.777777778
Oaxaca,San Pedro Ocopetatillo,16,56,,5.729573915,6.548990386,,142.2598039,324.8507136,3.5
Oaxaca,San Pedro Ocotepec,23,130,,6.13728289,7.47387785,,161.424512,159.6982447,5.652173913
Oaxaca,San Pedro Pochutla,632,3229,66.50168621,1777.679684,2272.605927,57.20870429,1883.019326,1955.030735,5.109177215
Oaxaca,San Pedro Quiatoni,134,747,1.739780969,80.65421618,117.7322707,6.469511265,732.5512752,437.7966335,5.574626866
Oaxaca,San Pedro Sochiapam,24,107,,10.67259423,15.60501615,,570.8821668,405.1146457,4.458333333
Oaxaca,San Pedro Tapanatepec,165,961,17.15362991,320.0623696,435.0158992,49.58269715,1646.462959,1257.416751,5.824242424
Oaxaca,San Pedro Taviche,6,35,,2.936947838,3.656257253,,333.0136178,290.179147,5.833333333
Oaxaca,San Pedro Teozacoalco,16,54,,3.748757744,4.234803879,,84.38300953,217.8397057,3.375
Oaxaca,San Pedro Teutila,23,113,0.088176034,6.339333356,9.62276532,2.167552447,385.9004748,236.5478201,4.913043478
Oaxaca,San Pedro Tidaa,27,73,,5.271352324,7.808411614,,261.0143302,297.1237296,2.703703704
Oaxaca,San Pedro Topiltepec,4,18,,2.13235402,2.76679101,,440.5812432,426.9739213,4.5
Oaxaca,San Pedro Totolapam,50,243,0.203483154,13.68170295,20.19796794,2.326053433,350.7101022,230.8866935,4.86
Oaxaca,San Pedro y San Pablo Ayutla,115,711,9.821453581,152.7718002,227.970985,38.37104853,1579.172253,890.6508245,6.182608696
Oaxaca,San Pedro y San Pablo Teposcolula,72,380,4.459672465,246.9561815,294.9682587,32.59994492,1680.262528,2156.200721,5.277777778
Oaxaca,San Pedro y San Pablo Tequixtepec,15,58,,4.614688311,5.875987167,,233.5738622,281.4170099,3.866666667
Oaxaca,San Pedro Yaneri,7,29,,1.912263334,2.790405158,,348.4689777,267.2801876,4.142857143
Oaxaca,San Pedro Yolox,13,86,,12.41888754,16.30163352,,829.6465766,526.5385504,6.615384615
Oaxaca,San Pedro Yucunama,5,25,0.037305245,0.999428196,1.672668818,4.145027217,353.2974322,185.8520909,5
Oaxaca,San Raymundo Jalpan,28,113,,4.45232633,5.895665624,,143.188422,144.9278669,4.035714286
Oaxaca,San Sebastian Abasolo,25,71,0.115307121,20.2086546,30.43470111,4.511233207,1123.415488,1190.716006,2.84
Oaxaca,San Sebastian Coatlan,18,94,,9.276281194,12.20457884,,451.8977845,360.655403,5.222222222
Oaxaca,San Sebastian Ixcapa,27,113,0.644363322,23.08787373,35.44877188,15.83980634,1205.404817,871.405405,4.185185185
Oaxaca,San Sebastian Nicananduta,31,121,,4.593040047,6.226263696,,146.3462051,142.9353466,3.903225806
Oaxaca,San Sebastian Rio Hondo,26,123,,6.498087293,8.910405188,,257.7262709,201.2286628,4.730769231
Oaxaca,San Sebastian Tecomaxtlahuaca,76,457,7.227043364,62.71502128,98.43164035,43.92805351,1041.285662,598.2958932,6.013157895
Oaxaca,San Sebastian Teitipac,30,125,0.084784648,6.166147243,8.918276571,1.884103281,246.9763593,198.1839238,4.166666667
Oaxaca,San Sebastian Tutla,195,965,17.83529847,355.500578,454.2968511,51.33937385,1153.290237,1307.705386,4.948717949
Oaxaca,San Simon Almolongas,19,52,0.07461049,5.762046311,7.410906789,3.985603093,230.1535069,395.8817729,2.736842105
Oaxaca,San Simon Zahuatlan,13,54,,2.623048008,4.14821867,,325.8911671,213.385734,4.153846154
Oaxaca,San Vicente Coatlan,64,243,,10.76279533,15.88051455,,222.1232298,181.5330881,3.796875
Oaxaca,San Vicente Lachixio,33,178,0.529056201,22.16421446,29.8482831,8.256182915,602.2737747,465.797177,5.393939394
Oaxaca,San Vicente Nuñu,8,50,0.044088017,2.666344536,4.703151148,2.449334265,691.916179,261.2861749,6.25
Oaxaca,Santa Ana,16,39,,2.605007788,3.191845675,,101.8815776,227.3394355,2.4375
Oaxaca,Santa Ana Ateixtlahuaca,7,25,,1.273639542,1.515241165,,95.87366006,168.3601294,3.571428571
Oaxaca,Santa Ana Cuauhtemoc,7,20,,1.327760202,1.904874607,,229.0136529,264.5659177,2.857142857
Oaxaca,Santa Ana del Valle,52,239,0.122089893,12.98535045,19.61154993,1.418989918,347.4417515,227.9352619,4.596153846
Oaxaca,Santa Ana Tavela,15,48,,7.237736319,10.0871769,,527.6741814,583.7486631,3.2
Oaxaca,Santa Ana Tlapacoyan,19,56,0.047479403,4.24666782,6.977980741,2.355129101,392.3733215,346.1299971,2.947368421
Oaxaca,Santa Ana Yareni,26,79,,5.837815236,10.27215439,,473.7541832,361.1868633,3.038461538
Oaxaca,Santa Ana Zegache,64,205,,27.23712436,41.7104568,,628.1828313,565.1823414,3.203125
Oaxaca,Santa Catalina Quieri,18,107,,8.630441313,10.0399486,,217.5165569,260.6424871,5.944444444
Oaxaca,Santa Catarina Cuixtla,19,67,,4.795090512,6.891395532,,306.4773421,285.7129159,3.526315789
Oaxaca,Santa Catarina Ixtepeji,12,52,,6.382629884,8.985183324,,602.4429258,479.9777416,4.333333333
Oaxaca,Santa Catarina Juquila,288,1520,7.244000293,230.8137925,338.9023811,13.23830463,972.6522789,619.3391467,5.277777778
Oaxaca,Santa Catarina Lachatao,3,8,,1.118493648,1.523112548,,374.6471289,528.8585235,2.666666667
Oaxaca,Santa Catarina Loxicha,60,296,0.352704134,33.15431657,44.11909989,3.309911169,491.2999627,414.0305921,4.933333333
Oaxaca,Santa Catarina Mechoacan,33,174,0.115307121,10.27210135,15.78212226,1.840790561,454.100488,251.9495891,5.272727273
Oaxaca,Santa Catarina Minas,20,94,,7.385666124,9.831356961,,339.679283,290.5247329,4.7
Oaxaca,Santa Catarina Quiane,33,109,,16.42742446,23.91719626,,630.4521719,609.510608,3.303030303
Oaxaca,Santa Catarina Quioquitani,6,35,,1.399921083,1.85371062,,210.0877488,147.1198905,5.833333333
Oaxaca,Santa Catarina Tayata,8,54,,2.273067737,3.329594872,,366.8496994,171.2754564,6.75
Oaxaca,Santa Catarina Ticua,26,125,0.061044946,6.985173237,8.721492004,1.356554362,178.9822458,193.8109334,4.807692308
Oaxaca,Santa Catarina Yosonotu,27,151,0.189917611,7.533595929,8.996990398,3.493701447,131.0161377,165.5075496,5.592592593
Oaxaca,Santa Catarina Zapoquila,5,14,,1.822062234,2.440128629,,343.3702197,484.1525058,2.8
Oaxaca,Santa Cruz Acatepec,14,56,,2.825098473,4.663794235,,364.8205876,231.3389998,4
Oaxaca,Santa Cruz Amilpas,122,501,1.563428902,72.13923228,92.11485575,8.668379365,419.2211879,510.7277432,4.106557377
Oaxaca,Santa Cruz de Bravo,12,50,,2.65191236,3.187909983,,124.0735239,177.1061102,4.166666667
Oaxaca,Santa Cruz Itundujia,41,233,0.57992699,22.82087847,30.87156285,6.913769549,506.1488746,368.0443831,5.682926829
Oaxaca,Santa Cruz Mixtepec,28,117,1.36672852,6.252740299,9.654250851,32.44844539,201.8632968,229.2082348,4.178571429
Oaxaca,Santa Cruz Nundaco,17,96,,2.496766467,3.117067539,,101.3563844,90.19292649,5.647058824
Oaxaca,Santa Cruz Papalutla,35,140,0.091567419,25.48361496,31.09983295,1.816813878,438.4643306,617.0601776,4
Oaxaca,Santa Cruz Tacache de Mina,79,508,2.943722966,57.93436294,91.3670744,16.09647291,1072.046009,499.601238,6.430379747
Oaxaca,Santa Cruz Tacahua,17,102,,6.303252916,8.552257276,,367.4843727,232.9046099,6
Oaxaca,Santa Cruz Tayata,4,23,0.037305245,0.685528365,0.85404502,4.505464367,91.11903481,103.1455338,5.75
Oaxaca,Santa Cruz Xitla,46,283,0.040696631,13.60593403,16.15994863,0.399456526,151.7704091,158.6174777,6.152173913
Oaxaca,Santa Cruz Xoxocotlan,1051,6841,99.89327183,6354.025311,7505.815985,40.56151303,2780.149599,3047.72531,6.50903901
Oaxaca,Santa Cruz Zenzontepec,18,83,0.383226607,10.01232218,11.8149454,12.82552233,219.0426871,395.4131658,4.611111111
Oaxaca,Santa Gertrudis,51,201,0.128872664,15.37026756,20.97723483,1.780993151,298.3711661,289.9009788,3.941176471
Oaxaca,Santa Ines de Zaragoza,6,37,,9.785015402,11.65358205,,865.0771521,874.8935473,6.166666667
Oaxaca,Santa Ines del Monte,9,52,,1.461257831,2.32599358,,266.8937498,124.2517938,5.777777778
Oaxaca,Santa Ines Yatzeche,11,48,,1.645268076,2.341736346,,175.8758256,135.5171496,4.363636364
Oaxaca,Santa Lucia del Camino,912,5238,101.019212,3879.964265,4784.982043,53.57176825,2448.82604,2537.536614,5.743421053
Oaxaca,Santa Lucia Miahuatlan,12,58,,16.71606798,23.74402584,,1626.842098,1137.165988,4.833333333
Oaxaca,Santa Lucia Monteverde,30,136,0.803758459,9.095878993,11.40956919,16.4166352,139.808494,233.0385863,4.533333333
Oaxaca,Santa Lucia Ocotlan,69,312,0.128872664,35.91447025,48.37358223,1.147370588,496.386446,430.67648,4.52173913
Oaxaca,Santa Magdalena Jicotlan,2,10,,0.173186113,0.220398715,,65.57305777,61.22186525,5
Oaxaca,Santa Maria Alotepec,11,56,,3.590003807,4.435524137,,213.5152349,220.0160782,5.090909091
Oaxaca,Santa Maria Apazco,8,44,,1.847318542,2.570006443,,250.9332991,162.2478815,5.5
Oaxaca,Santa Maria Atzompa,450,2072,12.99918217,357.0664691,509.5303433,17.42704603,860.8931607,683.0897996,4.604444444
Oaxaca,Santa Maria Camotlan,43,146,0.05765356,12.46940016,17.175357,1.096909444,300.2779896,326.7761986,3.395348837
Oaxaca,Santa Maria Chachoapam,8,37,0.05765356,2.233379253,3.400437316,4.328345374,385.2098967,255.2880868,4.625
Oaxaca,Santa Maria Chilchotla,130,497,0.081393262,65.90814025,89.11585896,0.454914273,494.1522532,498.0765647,3.823076923
Oaxaca,Santa Maria Chimalapa,36,107,0.244179785,18.70770828,26.19989723,6.339039075,559.2599666,680.1634796,2.972222222
Oaxaca,Santa Maria Colotepec,188,1112,16.06499503,267.9333495,367.9123619,40.13038327,1239.864324,919.0456683,5.914893617
Oaxaca,Santa Maria Cortijo,19,94,,9.438643175,16.51416085,,1034.432409,488.0071174,4.947368421
Oaxaca,Santa Maria Coyotepec,62,302,1.716041268,78.53629434,131.4638977,15.78404404,2294.424827,1209.196999,4.870967742
Oaxaca,Santa Maria del Rosario,5,20,,0.635015749,0.842237946,,115.123443,116.9774925,4
Oaxaca,Santa Maria del Tule,195,724,4.113751103,520.6479692,800.6967242,15.7832685,3930.698061,3072.040839,3.712820513
Oaxaca,Santa Maria Ecatepec,9,56,2.696151794,27.41391852,50.99475266,133.7376882,6445.889613,2529.50162,6.222222222
Oaxaca,Santa Maria Guelace,13,56,0.064436332,2.962204146,4.317453397,3.196246637,275.8147262,214.1593947,4.307692308
Oaxaca,Santa Maria Guienagati,36,163,0.010174158,15.17904122,18.74569784,0.173383737,274.4199429,319.4563368,4.527777778
Oaxaca,Santa Maria Huatulco,829,5837,184.0979925,4270.42679,5460.244348,87.61064115,3369.922148,2598.483024,7.041013269
